time,scenario,L_NuevaCharrua500,L_Cumbre500,L_Pichirropulli500,L_Polpaico500,L_Ancud500,L_AltoJahuel500,L_NuevaCardones500,L_Ancoa500,L_RioMalleco500,L_NuevaPandeAzucar500,L_NuevaMaitencillo500,L_NuevaPuertoMontt500,L_Parinas500,L_NuevaZaldivar220,L_Kimal500,L_LosChangos500,L_Lagunas220,L_Kimal220,L_LosChangos220,L_Parinacota220,L_NuevaPozoAlmonte220,L_Quillota500,L_Rapel500,L_Concepcion500,L_Mulchen500,L_Candelaria500
2024-11-18-12:00,demanda_2024,0,48.55720646,136.2753384,2264.736867,0,1891.158041,310.5380339,676.4383754,0,528.1752728,189.2901213,343.9092443,1.88871734,1530.705315,0,0,410.5393375,712.3237441,0,54.92610255,73.60183857,866.8471148,0,741.6246374,281.4531528,0
2024-11-18-13:00,demanda_2024,0,49.39518301,136.5378501,2254.32753,0,1931.884322,309.5540273,683.8043906,0,522.6790643,180.7666001,342.9308782,1.88871734,1330.369163,0,0,411.7761116,718.3336698,0,55.20418123,74.44850784,880.6487637,0,738.9828346,278.2820109,0
2024-11-18-14:00,demanda_2024,0,50.15239072,138.6777173,2324.070092,0,1966.769107,310.1300312,700.8594357,0,520.6672445,195.7455437,349.1000195,1.91960423,1450.426971,0,0,415.9567567,713.7571325,0,53.40223133,73.66022957,891.8386813,0,752.9455158,285.5286998,0
2024-11-18-15:00,demanda_2024,0,49.58700896,140.9607727,2364.738297,0,1994.835934,315.9140691,714.3564455,0,509.3222404,192.4218136,345.0234945,1.91960423,1508.022557,0,0,420.4161113,713.4526546,0,55.5934914,73.71862057,887.425756,0,756.9677199,287.7725402,0
2024-11-18-16:00,demanda_2024,0,50.07666993,141.0403217,2348.753384,0,2006.613978,317.6300802,715.7678975,0,492.7506531,190.4866641,342.2922227,1.919461761,1516.147724,0,0,415.7999824,721.7625595,0,53.90277298,74.18574844,862.5580217,0,749.9229126,281.7622533,0
2024-11-18-17:00,demanda_2024,0,51.13676073,138.391341,2276.916989,0,1933.379261,307.658015,694.1844439,0,479.8501182,182.6574332,334.2342914,1.919461761,1537.010783,0,0,414.6154664,727.9973304,0,51.35557219,74.97402678,826.7818064,0,717.3882788,268.5396219,0
2024-11-18-18:00,demanda_2024,0,50.76320491,130.2693913,2153.54839,0,1811.926286,292.5739162,641.9901248,0,474.8309391,171.1794853,323.5673841,1.914671099,1554.446038,0,0,408.5186924,739.8110736,0,47.65156405,71.99608643,804.4582586,0,687.5906479,249.5471151,0
2024-11-18-19:00,demanda_2024,0,48.65816749,127.6840498,2071.865001,0,1733.264854,293.5939228,626.8611236,0,474.9968624,171.9033198,321.8416552,1.914671099,1555.334728,0,0,402.9096605,715.0968353,0,47.94076589,72.72597377,797.8839005,0,682.275309,246.9254852,0
2024-11-18-20:00,demanda_2024,0,47.64350915,125.7271452,2053.032475,0,1720.190622,302.6059819,619.7744582,0,510.1725972,167.6194011,324.5457502,1.937666068,1573.997221,0,0,433.8812721,711.8365794,0,55.98280156,78.53587693,818.5075716,0,700.2601943,255.1223718,0
2024-11-18-21:00,demanda_2024,0,50.4451777,137.2537907,2100.676133,0,1786.175317,314.7380613,638.138037,0,526.5782613,181.0029542,348.6516018,1.937666068,1580.683557,0,0,431.9128851,713.3214949,0,56.58345154,76.84253832,851.0416377,0,747.5508435,284.9333952,0
2024-11-18-22:00,demanda_2024,0,51.64661392,133.4354403,2021.696779,0,1709.276704,314.2700583,611.15872,0,492.7506531,180.2200312,342.1563385,1.986521085,1595.579697,0,0,427.2270788,710.8341445,0,54.08074334,72.60919176,820.0948737,0,720.783749,273.0730956,0
2024-11-18-23:00,demanda_2024,0,51.90406455,122.4656375,1920.989429,0,1596.205757,312.6980479,563.9044829,0,465.6221972,179.540513,319.001676,1.986521085,1580.302689,0,0,414.5806277,717.0173883,0,50.26550373,71.03263516,771.89042,0,669.9865629,243.7772396,0
2024-11-19-00:00,demanda_2024,0,50.0918141,109.7934867,1769.16864,0,1442.080161,296.4379416,512.8863738,0,428.3309406,174.0748235,289.1207472,1.968817254,1561.597878,0,0,403.623854,698.3692869,0,45.51591973,69.33929655,707.2162989,0,613.0489704,210.0165991,0
2024-11-19-01:00,demanda_2024,0,50.11200628,102.3477033,1659.332181,0,1333.35577,291.2659076,475.232951,0,396.0381228,172.7896479,276.2117511,1.968817254,1525.627086,0,0,381.2574033,689.7221141,0,42.60165507,67.64595793,665.0008152,0,572.2874614,188.9519742,0
2024-11-19-02:00,demanda_2024,0,51.62137365,97.61453961,1587.400067,0,1252.646359,287.1738809,455.5020281,0,390.3137698,177.324693,269.6077804,1.956544166,1507.176186,0,0,382.7903065,682.700385,0,40.11007003,66.44894271,638.7371555,0,543.2117645,175.7865837,0
2024-11-19-03:00,demanda_2024,0,50.03123747,95.72922905,1550.345218,0,1202.527024,277.8138196,440.6523767,0,386.1449474,177.664452,262.9086909,1.956544166,1516.782503,0,0,385.6296611,686.7944418,0,38.26362754,66.36135623,622.2224583,0,528.6620161,171.9171038,0
2024-11-19-04:00,demanda_2024,0,49.51128817,98.72822517,1519.775267,0,1194.257334,269.1137625,441.6080474,0,384.0709064,188.7730966,261.4954955,1.955236001,1524.188254,0,0,382.6161129,689.8064311,0,37.69634701,66.71170215,613.5879847,0,523.0690103,171.4820735,0
2024-11-19-05:00,demanda_2024,0,49.51633622,102.7295383,1564.308088,0,1227.025009,263.7617275,451.9292902,0,382.1835291,193.8694827,262.9902214,1.955236001,1521.649139,0,0,380.5432098,677.5757874,0,37.81870163,65.66066439,636.3843459,0,528.5985493,172.2376524,0
2024-11-19-06:00,demanda_2024,0,49.86465177,107.0490473,1624.335269,0,1286.917614,280.7418386,472.8658284,0,391.7033772,194.68195,272.7331163,1.97158173,1527.446785,0,0,385.6644998,684.3773557,0,40.34365612,65.13514551,643.1838532,0,542.2438968,181.4648739,0
2024-11-19-07:00,demanda_2024,0,49.31946222,115.9108024,1750.228431,0,1424.935892,279.4818304,523.3546429,0,412.7756334,198.1829458,297.9532182,1.97158173,1537.772518,0,0,367.0606298,699.0531912,0,42.33469954,65.57307792,683.1478445,0,594.1200174,205.5060218,0
2024-11-19-08:00,demanda_2024,0,50.53099456,132.9820111,2002.325839,0,1638.59116,279.0378275,617.0544726,0,473.0472639,206.7064669,331.353547,1.939475284,1567.099292,0,0,388.8522416,719.8982178,0,48.70826307,73.36827464,763.8751069,0,671.1289641,248.013061,0
2024-11-19-09:00,demanda_2024,0,50.72282051,142.1540072,2158.98039,0,1809.947437,270.6377725,668.4401473,0,509.1148364,216.2344932,355.4186335,1.939475284,1584.830777,0,0,412.9954664,735.3375903,0,53.72480261,76.52138792,849.2517013,0,731.1764265,274.1377749,0
2024-11-19-10:00,demanda_2024,0,50.95503089,144.3654686,2250.367195,0,1907.870247,263.6297267,689.7295485,0,520.7709466,232.8235993,366.452428,1.846612689,1594.817962,0,0,414.7548213,724.9057085,0,56.31649599,75.79150058,870.4157304,0,750.6210467,280.2396473,0
2024-11-19-11:00,demanda_2024,0,50.22306342,145.9962224,2309.102183,0,1968.877575,260.8457084,703.0795321,0,527.5323201,236.8120753,366.4931932,1.846612689,1583.307309,0,0,418.6044985,707.3303063,0,57.45105705,76.28782391,876.1682937,0,753.5167164,283.8343713,0
2024-11-19-12:00,demanda_2024,0,49.79902713,143.9995433,2363.003407,0,2006.907781,260.173704,702.1532667,0,532.0952103,229.470325,365.6914766,1.88871734,1584.111362,0,0,420.1548211,716.5349079,0,58.17406163,77.39725272,878.3747563,0,755.436585,282.6552102,0
2024-11-19-13:00,demanda_2024,0,50.15239072,142.7267598,2395.392003,0,2045.249072,259.1536972,712.9891014,0,530.2700542,229.0862495,362.8786744,1.88871734,1601.504297,0,0,424.0219177,701.667017,0,58.81920419,75.84989158,906.5746995,0,758.9827888,280.3541289,0
2024-11-19-14:00,demanda_2024,0,49.52138428,144.3097842,2420.027435,0,2085.500082,263.2697242,722.0312158,0,511.6659067,240.6971465,364.5908149,1.91960423,1593.167538,0,0,417.8032082,696.0739919,0,59.0082977,77.10529779,896.6568751,0,773.9768043,288.4250858,0
2024-11-19-15:00,demanda_2024,0,49.64758558,146.3223733,2440.905933,0,2111.570777,265.4177383,758.0967552,0,489.3284855,247.9207199,368.4227484,1.91960423,1589.570458,0,0,420.1722405,689.8532739,0,58.65235697,78.56507239,881.898342,0,769.8832001,290.1995514,0
2024-11-19-16:00,demanda_2024,0,49.36994274,148.3270072,2410.443665,0,2093.717925,269.8457674,765.0952047,0,508.4511432,246.0151147,370.7599562,1.919461761,1595.45274,0,0,420.3812726,701.7841239,0,58.16293849,77.42644819,870.5395625,0,761.5849247,285.4943553,0
2024-11-19-17:00,demanda_2024,0,48.4713896,145.0336799,2313.768438,0,2003.675948,268.3217574,742.0561912,0,499.532767,243.1493207,360.4463477,1.919461761,1578.313717,0,0,413.2567568,701.4328033,0,56.11627933,76.08345552,833.4011943,0,732.2077609,272.8555805,0
2024-11-19-18:00,demanda_2024,0,46.0281327,138.3277018,2168.312899,0,1872.501551,256.6456809,687.2595074,0,479.7256758,241.8346008,343.9635979,1.914671099,1583.984406,0,0,409.6161118,686.2791715,0,49.93180931,76.05425998,789.4070314,0,695.5477895,255.7863654,0
2024-11-19-19:00,demanda_2024,0,45.861547,133.9365988,2094.490354,0,1774.863903,251.473647,672.7627191,0,472.8606002,239.1165283,334.8865355,1.914671099,1591.474794,0,0,398.5374027,648.6691224,0,50.18764169,76.31701945,793.3584007,0,689.4787831,256.6220815,0
2024-11-19-20:00,demanda_2024,0,49.20840509,131.8126413,2047.744053,0,1744.524423,257.6056871,656.6633446,0,507.7044885,239.5892365,333.1200412,1.937666068,1623.552277,0,0,420.5903049,637.7875501,0,57.52891907,80.316802,820.4551125,0,693.842121,266.8910862,0
2024-11-19-21:00,demanda_2024,0,50.85406986,141.1278255,2097.696909,0,1804.356538,265.1057363,662.5002868,0,529.6271015,244.4788128,356.6280026,1.937666068,1616.231163,0,0,424.9451433,657.2226097,0,58.00721442,78.44829046,862.6818538,0,733.4612289,286.9826168,0
2024-11-19-22:00,demanda_2024,0,51.46993211,139.3300188,2021.242119,0,1726.550592,278.1738219,621.038884,0,487.8559163,244.6856226,349.0320775,1.986521085,1607.09035,0,0,411.0096602,662.7219494,0,55.20418123,76.14184645,811.651777,0,714.3577424,273.6912966,0
2024-11-19-23:00,demanda_2024,0,51.88892038,124.4225421,1928.335788,0,1618.310112,293.4859221,573.7993496,0,454.3808951,245.0401539,326.3122443,1.986521085,1599.896191,0,0,395.7677253,660.4360228,0,51.0552472,74.62368084,760.3177488,0,666.7497595,245.8264613,0
2024-11-20-00:00,demanda_2024,0,50.69253221,110.4378334,1760.889029,0,1459.172582,282.5418505,521.3844911,0,431.0894151,239.4415152,297.2737974,1.968817254,1568.36885,0,0,373.7322422,636.410373,0,46.37240209,71.85010896,702.9046908,0,606.9878975,212.775607,0
2024-11-20-01:00,demanda_2024,0,50.39469718,101.7829056,1660.492761,0,1354.699694,278.1378217,487.2008877,0,409.0216192,236.3984556,281.5248221,1.968817254,1532.144147,0,0,362.7057911,639.9329483,0,44.5259596,70.76987572,677.901867,0,566.1629217,192.2833905,0
2024-11-20-02:00,demanda_2024,0,50.60671535,95.79286823,1574.884932,0,1278.915803,272.0177815,466.6466179,0,395.1462852,239.2347053,272.4341712,1.956544166,1522.749422,0,0,352.8812754,625.6505919,0,42.0454977,69.04734161,639.795357,0,538.6897598,178.3395247,0
2024-11-20-03:00,demanda_2024,0,50.21296731,93.36662468,1541.706665,0,1245.690141,274.213796,457.7956376,0,385.8338413,246.5912279,265.6535511,1.956544166,1526.134909,0,0,347.0632112,643.0479917,0,40.63285796,67.12043906,634.0090213,0,520.5858743,171.6766923,0
2024-11-20-04:00,demanda_2024,0,49.51633622,95.1007922,1520.576906,0,1235.242851,276.5898116,455.9578095,0,384.4442337,255.7056343,264.7159503,1.955236001,1508.784292,0,0,345.1122435,666.2913673,0,39.99883856,66.5073337,616.8076189,0,519.1499395,168.4139651,0
2024-11-20-05:00,demanda_2024,0,49.19326096,96.21447776,1550.967386,0,1256.197918,275.5458047,462.3828566,0,384.0916468,258.3793906,264.4985357,1.955236001,1506.033583,0,0,338.0051471,659.7755399,0,39.69851357,66.36135623,633.4686632,0,526.4882804,170.9325616,0
2024-11-20-06:00,demanda_2024,0,48.53701427,100.1680615,1607.524787,0,1297.477239,269.8577674,476.0121901,0,405.2883455,252.5148535,275.9943364,1.97158173,1510.180804,0,0,348.2999853,656.1592792,0,41.83415789,67.96710836,649.4655172,0,540.5461617,181.1672216,0
2024-11-20-07:00,demanda_2024,0,47.90600783,110.4298785,1721.548911,0,1433.266071,269.341764,526.0893312,0,423.7680505,257.0794429,298.7005811,1.97158173,1500.828399,0,0,341.5761147,649.6668731,0,43.62498465,68.20067231,687.0204115,0,593.7312836,205.6205035,0
2024-11-20-08:00,demanda_2024,0,50.59661924,126.2362586,1936.914519,0,1648.684156,280.333836,618.1571695,0,471.4917331,259.8861482,325.2387594,1.939475284,1516.86714,0,0,363.3677266,640.607484,0,50.1431491,71.55815403,770.111741,0,670.6529636,246.8567962,0
2024-11-20-09:00,demanda_2024,0,47.97163251,134.0638771,2093.222091,0,1811.701614,288.1698874,667.7638265,0,506.1074769,263.1064733,348.1760073,1.939475284,1553.515029,0,0,391.2909513,599.7137577,0,55.21530438,73.16390617,845.8294327,0,727.6540228,271.3329743,0
2024-11-20-10:00,demanda_2024,0,42.89329278,136.3230678,2176.724122,0,1902.141089,286.2618748,687.8035046,0,519.1117138,257.980543,356.0165238,1.846612689,1564.306267,0,0,399.3386928,603.6953919,0,56.7169293,73.22229717,861.0270068,0,745.6071748,283.1474814,0
2024-11-20-11:00,demanda_2024,0,42.2067578,137.5083474,2242.925117,0,1963.243471,286.4538761,704.7115235,0,526.868627,261.2747288,357.4976612,1.846612689,1550.722003,0,0,400.5928863,607.1711245,0,57.95159868,73.89379351,861.3084434,0,750.9383803,287.4290953,0
2024-11-20-12:00,demanda_2024,0,42.38848764,135.615082,2287.852775,0,1994.066862,288.3258884,711.3277047,0,530.6226411,263.3871439,353.9239075,1.88871734,1539.169031,0,0,399.5999832,608.965202,0,58.29641626,74.1565529,861.0157494,0,750.5496466,283.8687158,0
2024-11-20-13:00,demanda_2024,0,42.21685391,134.6525394,2325.242638,0,2019.368484,293.5459226,719.1789066,0,534.9573867,261.850842,345.6077964,1.88871734,1551.653011,0,0,394.0257898,635.1409344,0,57.91822924,73.0763197,893.538558,0,738.6179009,279.461172,0
2024-11-20-14:00,demanda_2024,0,41.47983839,137.5083474,2373.460604,0,2061.943995,298.2139532,747.9666465,0,539.022507,259.1032252,348.8282512,1.91960423,1550.425773,0,0,400.1399831,633.9277069,0,58.0961996,74.18574844,880.7613383,0,746.6147093,285.5286998,0
2024-11-20-15:00,demanda_2024,0,42.65603437,139.0993268,2396.229535,0,2085.940786,302.7259827,763.2426739,0,533.6714814,257.3601134,351.9943524,1.91960423,1541.411916,0,0,415.7477244,641.1274386,0,58.35203199,73.30988364,882.5287599,0,744.6869072,288.722738,0
2024-11-20-16:00,demanda_2024,0,40.95484106,139.9266362,2397.007245,0,2096.362152,301.5859753,764.0660209,0,528.6730426,256.8135444,350.9888095,1.919461761,1572.769983,0,0,420.8167566,614.4130146,0,58.00721442,74.36092137,852.2236713,0,736.0474983,284.2465052,0
2024-11-20-17:00,demanda_2024,0,40.43993981,137.2458359,2289.814996,0,2012.948024,297.6139492,735.278281,0,514.2791983,255.7794951,341.8573933,1.919461761,1549.494764,0,0,417.3677244,616.680204,0,55.31541271,73.54344757,800.0115609,0,711.7397396,270.817807,0
2024-11-20-18:00,demanda_2024,0,40.11686451,130.5398577,2145.424321,0,1869.511673,289.7538977,658.1042019,0,476.7390568,236.7234425,326.3258327,1.914671099,1558.635578,0,0,403.7283702,620.7929981,0,49.98742505,70.59470275,764.2240882,0,678.8560389,251.9397818,0
2024-11-20-19:00,demanda_2024,0,40.50556446,127.8749673,2069.388297,0,1782.36452,289.5978967,630.9337507,0,470.3924914,211.9062579,319.259856,1.914671099,1598.584315,0,0,400.8367573,610.2955363,0,50.20988799,70.50711628,785.7483562,0,672.3189653,252.0199189,0
2024-11-20-20:00,demanda_2024,0,41.36878125,123.2372625,2034.511033,0,1757.002408,294.217927,641.4167224,0,509.5503849,211.4630939,319.8713347,1.937666068,1611.956987,0,0,432.5574012,614.7502825,0,58.22967737,75.47035011,787.3469159,0,682.949643,256.587737,0
2024-11-20-21:00,demanda_2024,0,47.16394429,137.5799416,2074.281882,0,1809.161081,299.113959,657.3249627,0,534.2314724,197.4738833,345.4990891,1.937666068,1567.48016,0,0,434.3167559,620.9850534,0,58.38540143,75.90828251,832.2191607,0,732.3743611,283.124585,0
2024-11-20-22:00,demanda_2024,0,49.40023103,136.5060305,2000.61488,0,1726.490103,304.8499965,623.9941117,0,512.2466381,188.9208179,346.572574,1.986521085,1550.722003,0,0,432.8883688,626.9715576,0,55.67135344,74.59448531,797.2647401,0,705.059866,272.7754433,0
2024-11-20-23:00,demanda_2024,0,50.1321985,125.7032805,1943.471205,0,1616.910227,300.5659685,577.1368455,0,480.4515901,229.36692,325.4154089,1.986521085,1558.170073,0,0,420.1896598,645.0341245,0,51.85611382,73.1347107,754.430096,0,663.4970895,244.1435809,0
2024-11-21-00:00,demanda_2024,0,47.54759618,109.1730048,1736.133949,0,1415.923053,289.6698971,510.607467,0,429.4509227,216.3969866,287.8706128,1.968817254,1465.661659,0,0,390.3328868,609.8833201,0,46.45026413,67.82113089,693.8874636,0,590.7483472,206.066982,0
2024-11-21-01:00,demanda_2024,0,48.20889092,99.436211,1630.162105,0,1304.476664,278.6898253,473.4833385,0,399.7713965,220.6956776,272.1624029,1.968817254,1451.231024,0,0,378.2264358,598.4349504,0,43.54712261,66.44894271,662.9406996,0,546.1867676,184.9107718,0
2024-11-21-02:00,demanda_2024,0,48.18365064,94.64736308,1557.416389,0,1220.535419,278.1738219,452.8555555,0,383.3657324,236.4723163,260.8568399,1.956544166,1451.019431,0,0,367.1999845,590.8838981,0,40.88869036,64.20088973,621.2880889,0,518.8722725,170.6005647,0
2024-11-21-03:00,demanda_2024,0,48.57235062,92.84160148,1507.511392,0,1169.569241,274.8978004,438.8733591,0,373.5555187,244.0061045,252.9755581,1.956544166,1422.242797,0,0,361.8174042,584.8411825,0,39.42043488,62.82870154,602.5218992,0,497.3411835,165.2542714,0
2024-11-21-04:00,demanda_2024,0,48.74398435,93.2870757,1474.249371,0,1146.453858,271.4297777,429.1402213,0,367.2919149,242.8391059,248.831091,1.955236001,1412.551843,0,0,358.2464365,581.1406047,0,38.06341088,63.03307,584.2397804,0,489.1936417,161.7282364,0
2024-11-21-05:00,demanda_2024,0,48.43605325,96.119019,1460.884738,0,1167.322512,265.9577419,435.3300265,0,353.0017727,238.7176806,247.7847829,1.955236001,1380.855227,0,0,357.2709528,586.1527797,0,37.60736184,62.36157365,596.600474,0,490.1853094,162.5181598,0
2024-11-21-06:00,demanda_2024,0,46.72981184,96.41335018,1465.311698,0,1170.683963,258.193691,444.1663041,0,366.0889712,231.9224991,247.5537798,1.97158173,1328.549464,0,0,353.7870819,557.1617977,0,38.01891829,59.70478377,599.7750784,0,484.2749699,165.8495759,0
2024-11-21-07:00,demanda_2024,0,43.75146152,99.89759502,1499.016415,0,1228.277992,244.9696043,469.5871429,0,364.9689891,217.0617326,256.7803149,1.97158173,1286.061611,0,0,329.8006314,521.4816702,0,38.07453403,57.86546768,585.9171423,0,498.3249178,179.9079234,0
2024-11-21-08:00,demanda_2024,0,42.22190193,107.9002213,1629.46815,0,1364.30878,242.449588,520.134768,0,390.1893272,199.2760837,270.2872013,1.939475284,1252.968482,0,0,324.9754702,507.7614268,0,41.6005718,61.98203224,629.5960962,0,538.7373599,205.9525003,0
2024-11-21-09:00,demanda_2024,0,42.59545775,115.1232676,1755.349347,0,1493.020416,245.5576083,559.390777,0,423.8095313,174.6213925,291.104656,1.939475284,1283.480177,0,0,339.0851469,518.6008407,0,45.4380577,62.18640069,681.1215013,0,579.8241359,227.4063627,0
2024-11-21-10:00,demanda_2024,0,41.59089553,119.0529867,1857.911235,0,1585.049884,252.7456553,581.547633,0,441.8536877,132.4617229,301.3774993,1.846612689,1307.855679,0,0,356.4174044,535.974819,0,47.9185196,62.5951376,723.1568656,0,604.6237616,237.5608857,0
2024-11-21-11:00,demanda_2024,0,40.70748651,118.3290911,1943.614783,0,1649.850727,255.1576711,601.8666609,0,447.889147,115.4737692,306.1470336,1.846612689,1318.689235,0,0,362.7754686,540.3405639,0,49.14206583,63.82134831,750.974055,0,612.4063698,242.1172557,0
2024-11-21-12:00,demanda_2024,0,40.69739044,118.8222947,1988.913348,0,1697.740616,261.1937106,577.2691691,0,454.9408862,111.7955079,308.3483571,1.88871734,1323.682828,0,0,363.1064364,550.0557516,0,50.17651855,64.81399509,751.2104618,0,619.9351109,239.3353514,0
2024-11-21-13:00,demanda_2024,0,40.58128525,117.796113,2008.726984,0,1727.9764,261.0017095,585.3997208,0,457.7408415,113.4795311,306.4595672,1.88871734,1337.60564,0,0,367.0432104,567.2376746,0,50.09865651,64.90158157,764.0889986,0,622.0533131,234.6530516,0
2024-11-21-14:00,demanda_2024,0,40.62166965,116.944939,2005.915266,0,1739.616184,261.4457124,611.7615276,0,450.3365153,107.8808924,303.1847588,1.91960423,1300.66152,0,0,362.5838556,550.1869113,0,49.55362229,65.25192749,756.5690138,0,635.6827939,239.3124551,0
2024-11-21-15:00,demanda_2024,0,39.80893337,115.560787,1994.357312,0,1718.687041,266.1617432,615.7900469,0,433.4330814,110.7171421,298.2657518,1.91960423,1239.130307,0,0,368.3322426,549.8402749,0,48.78612511,64.52204016,717.5281344,0,622.6165804,238.6599096,0
2024-11-21-16:00,demanda_2024,0,39.59186719,115.4891929,1963.344665,0,1700.877395,265.8857414,614.5844316,0,432.1264356,143.6442282,294.5289372,1.919461761,1244.843315,0,0,370.8406296,545.8211664,0,48.05199737,63.35422043,693.0093814,0,606.9006307,233.7600946,0
